1.000000000000000000e+00,8.663745004189244980e-01,8.592822008580118798e-01,8.451517241774983979e-01,8.324004077231236254e-01,8.411872168611296274e-01,8.514869905636446301e-01,8.870106831777995193e-01,8.309688853983361323e-01,8.328358539960021290e-01,8.266489833681271993e-01,8.249635683779610318e-01,8.264034029143759730e-01,8.319400822512058591e-01
8.663745004189244980e-01,1.000000000000000000e+00,8.575568102424649952e-01,8.467428174687385845e-01,8.434611958509766749e-01,8.434570554277011079e-01,8.414895896804299724e-01,8.185353343297308015e-01,8.689162417010933837e-01,8.189038268376760410e-01,8.134130532759259458e-01,8.203505733456191162e-01,8.165644292620292122e-01,8.141099207723808684e-01
8.592822008580118798e-01,8.575568102424649952e-01,9.999999525681307899e-01,8.535767784171941486e-01,8.416055666138111402e-01,8.591792002178963994e-01,8.534870630656520296e-01,8.147616051613292276e-01,8.134412791555117872e-01,8.613709226536018226e-01,8.050007764325921578e-01,8.084110063974027094e-01,8.175520005334950824e-01,8.091714595966517098e-01
8.451517241774983979e-01,8.467428174687385845e-01,8.535767784171941486e-01,9.999999415220641730e-01,8.399806654997391542e-01,8.393495659929657293e-01,8.428511946224336304e-01,7.991489147171264573e-01,7.981318354825337469e-01,7.951785471144626749e-01,8.476566099973863455e-01,7.947689696993296415e-01,7.909433771882219411e-01,7.920244051783662531e-01
8.324004077231236254e-01,8.434611958509766749e-01,8.416055666138111402e-01,8.399806654997391542e-01,9.999999430817568813e-01,8.529664939541632407e-01,8.463756339231103265e-01,7.930822472277799795e-01,7.997024808320263300e-01,7.937715588642002551e-01,7.902153523550119463e-01,8.414783021528213780e-01,7.931218468207711370e-01,7.940623237037025550e-01
8.411872168611296274e-01,8.434570554277011079e-01,8.591792002178963994e-01,8.393495659929657293e-01,8.529664939541632407e-01,9.999999545049492733e-01,8.549386140388971489e-01,7.999090306592971933e-01,8.020072923094189177e-01,8.080622232393247506e-01,7.918737043289282296e-01,7.987098856915444411e-01,8.489585213645989281e-01,7.965287267972855911e-01
8.514869905636446301e-01,8.414895896804299724e-01,8.534870630656520296e-01,8.428511946224336304e-01,8.463756339231103265e-01,8.549386140388971489e-01,1.000000000000000000e+00,8.162912842050960016e-01,8.110586200055944772e-01,8.114427479559431777e-01,8.038582242938800970e-01,8.109911968815929351e-01,8.076435269713289067e-01,8.645612853717783430e-01
8.870106831777995193e-01,8.185353343297308015e-01,8.147616051613292276e-01,7.991489147171264573e-01,7.930822472277799795e-01,7.999090306592971933e-01,8.162912842050960016e-01,9.999999217733572809e-01,8.736138945032909664e-01,8.761489913320736900e-01,8.678322254738835007e-01,8.656058819368004364e-01,8.675068473310854067e-01,8.749297547389682794e-01
8.309688853983361323e-01,8.689162417010933837e-01,8.134412791555117872e-01,7.981318354825337469e-01,7.997024808320263300e-01,8.020072923094189177e-01,8.110586200055944772e-01,8.736138945032909664e-01,9.999999575756464143e-01,8.741512181737434162e-01,8.662615729470858339e-01,8.762726117958657968e-01,8.707598102721588740e-01,8.672496850188016193e-01
8.328358539960021290e-01,8.189038268376760410e-01,8.613709226536018226e-01,7.951785471144626749e-01,7.937715588642002551e-01,8.080622232393247506e-01,8.114427479559431777e-01,8.761489913320736900e-01,8.741512181737434162e-01,1.000000000000000000e+00,8.617587366455390363e-01,8.666923826292931565e-01,8.804321530599292789e-01,8.678054567017736698e-01
8.266489833681271993e-01,8.134130532759259458e-01,8.050007764325921578e-01,8.476566099973863455e-01,7.902153523550119463e-01,7.918737043289282296e-01,8.038582242938800970e-01,8.678322254738835007e-01,8.662615729470858339e-01,8.617587366455390363e-01,1.000000000000000000e+00,8.611407291786977725e-01,8.554387254193069889e-01,8.570375195936754675e-01
8.249635683779610318e-01,8.203505733456191162e-01,8.084110063974027094e-01,7.947689696993296415e-01,8.414783021528213780e-01,7.987098856915444411e-01,8.109911968815929351e-01,8.656058819368004364e-01,8.762726117958657968e-01,8.666923826292931565e-01,8.611407291786977725e-01,1.000000000000000000e+00,8.656681592018472537e-01,8.671522580147392745e-01
8.264034029143759730e-01,8.165644292620292122e-01,8.175520005334950824e-01,7.909433771882219411e-01,7.931218468207711370e-01,8.489585213645989281e-01,8.076435269713289067e-01,8.675068473310854067e-01,8.707598102721588740e-01,8.804321530599292789e-01,8.554387254193069889e-01,8.656681592018472537e-01,1.000000000000000000e+00,8.623593682969350471e-01
8.319400822512058591e-01,8.141099207723808684e-01,8.091714595966517098e-01,7.920244051783662531e-01,7.940623237037025550e-01,7.965287267972855911e-01,8.645612853717783430e-01,8.749297547389682794e-01,8.672496850188016193e-01,8.678054567017736698e-01,8.570375195936754675e-01,8.671522580147392745e-01,8.623593682969350471e-01,1.000000000000000000e+00
