9.999999535264491035e-01,7.536469097527991323e-01,7.657343803452625330e-01,7.289777121909361002e-01,6.465172994043527632e-01,7.018425064965653215e-01,7.471713431833446606e-01,9.999999535264491035e-01,7.536469097527991323e-01,7.657343803452625330e-01,7.289777121909361002e-01,6.465172994043527632e-01,7.018425064965653215e-01,7.471713431833446606e-01
7.536469097527991323e-01,1.000000000000000000e+00,7.483808603657441383e-01,7.222762486732612341e-01,6.420368245669301199e-01,7.162947208689376399e-01,7.428276962362602154e-01,7.536469097527991323e-01,1.000000000000000000e+00,7.483808603657441383e-01,7.222762486732612341e-01,6.420368245669301199e-01,7.162947208689376399e-01,7.428276962362602154e-01
7.657343803452625330e-01,7.483808603657441383e-01,1.000000000000000000e+00,7.281970050769055458e-01,6.520682415379024377e-01,7.044375929449505636e-01,7.466274835363871931e-01,7.657343803452625330e-01,7.483808603657441383e-01,1.000000000000000000e+00,7.281970050769055458e-01,6.520682415379024377e-01,7.044375929449505636e-01,7.466274835363871931e-01
7.289777121909361002e-01,7.222762486732612341e-01,7.281970050769055458e-01,9.999999586498550253e-01,6.496545327087752675e-01,7.318790435508566450e-01,7.378271524139142779e-01,7.289777121909361002e-01,7.222762486732612341e-01,7.281970050769055458e-01,9.999999586498550253e-01,6.496545327087752675e-01,7.318790435508566450e-01,7.378271524139142779e-01
6.465172994043527632e-01,6.420368245669301199e-01,6.520682415379024377e-01,6.496545327087752675e-01,9.999999565279737990e-01,6.602341412545165156e-01,6.773140897604723598e-01,6.465172994043527632e-01,6.420368245669301199e-01,6.520682415379024377e-01,6.496545327087752675e-01,9.999999565279737990e-01,6.602341412545165156e-01,6.773140897604723598e-01
7.018425064965653215e-01,7.162947208689376399e-01,7.044375929449505636e-01,7.318790435508566450e-01,6.602341412545165156e-01,9.999999632594320786e-01,7.460240535572790765e-01,7.018425064965653215e-01,7.162947208689376399e-01,7.044375929449505636e-01,7.318790435508566450e-01,6.602341412545165156e-01,9.999999632594320786e-01,7.460240535572790765e-01
7.471713431833446606e-01,7.428276962362602154e-01,7.466274835363871931e-01,7.378271524139142779e-01,6.773140897604723598e-01,7.460240535572790765e-01,9.999999438778555128e-01,7.471713431833446606e-01,7.428276962362602154e-01,7.466274835363871931e-01,7.378271524139142779e-01,6.773140897604723598e-01,7.460240535572790765e-01,9.999999438778555128e-01
9.999999535264491035e-01,7.536469097527991323e-01,7.657343803452625330e-01,7.289777121909361002e-01,6.465172994043527632e-01,7.018425064965653215e-01,7.471713431833446606e-01,9.999999535264491035e-01,7.536469097527991323e-01,7.657343803452625330e-01,7.289777121909361002e-01,6.465172994043527632e-01,7.018425064965653215e-01,7.471713431833446606e-01
7.536469097527991323e-01,1.000000000000000000e+00,7.483808603657441383e-01,7.222762486732612341e-01,6.420368245669301199e-01,7.162947208689376399e-01,7.428276962362602154e-01,7.536469097527991323e-01,1.000000000000000000e+00,7.483808603657441383e-01,7.222762486732612341e-01,6.420368245669301199e-01,7.162947208689376399e-01,7.428276962362602154e-01
7.657343803452625330e-01,7.483808603657441383e-01,1.000000000000000000e+00,7.281970050769055458e-01,6.520682415379024377e-01,7.044375929449505636e-01,7.466274835363871931e-01,7.657343803452625330e-01,7.483808603657441383e-01,1.000000000000000000e+00,7.281970050769055458e-01,6.520682415379024377e-01,7.044375929449505636e-01,7.466274835363871931e-01
7.289777121909361002e-01,7.222762486732612341e-01,7.281970050769055458e-01,9.999999586498550253e-01,6.496545327087752675e-01,7.318790435508566450e-01,7.378271524139142779e-01,7.289777121909361002e-01,7.222762486732612341e-01,7.281970050769055458e-01,9.999999586498550253e-01,6.496545327087752675e-01,7.318790435508566450e-01,7.378271524139142779e-01
6.465172994043527632e-01,6.420368245669301199e-01,6.520682415379024377e-01,6.496545327087752675e-01,9.999999565279737990e-01,6.602341412545165156e-01,6.773140897604723598e-01,6.465172994043527632e-01,6.420368245669301199e-01,6.520682415379024377e-01,6.496545327087752675e-01,9.999999565279737990e-01,6.602341412545165156e-01,6.773140897604723598e-01
7.018425064965653215e-01,7.162947208689376399e-01,7.044375929449505636e-01,7.318790435508566450e-01,6.602341412545165156e-01,9.999999632594320786e-01,7.460240535572790765e-01,7.018425064965653215e-01,7.162947208689376399e-01,7.044375929449505636e-01,7.318790435508566450e-01,6.602341412545165156e-01,9.999999632594320786e-01,7.460240535572790765e-01
7.471713431833446606e-01,7.428276962362602154e-01,7.466274835363871931e-01,7.378271524139142779e-01,6.773140897604723598e-01,7.460240535572790765e-01,9.999999438778555128e-01,7.471713431833446606e-01,7.428276962362602154e-01,7.466274835363871931e-01,7.378271524139142779e-01,6.773140897604723598e-01,7.460240535572790765e-01,9.999999438778555128e-01
