9.999999731684828808e-01,7.064903142426025573e-01,6.732596220841414736e-01,6.663432119972760859e-01,6.762645636710242769e-01,6.961182287297632554e-01,6.964434588325129072e-01,9.999999731684828808e-01,7.064903142426025573e-01,6.732596220841414736e-01,6.663432119972760859e-01,6.762645636710242769e-01,6.961182287297632554e-01,6.964434588325129072e-01
7.064903142426025573e-01,9.999999608866786405e-01,9.035565408478584137e-01,8.759297116681729056e-01,8.578624506873375744e-01,9.085050923402678835e-01,9.046614636758493200e-01,7.064903142426025573e-01,9.999999608866786405e-01,9.035565408478584137e-01,8.759297116681729056e-01,8.578624506873375744e-01,9.085050923402678835e-01,9.046614636758493200e-01
6.732596220841414736e-01,9.035565408478584137e-01,9.999999471821057195e-01,8.848514651224846927e-01,8.594633363937920212e-01,9.044412271856057117e-01,8.927843714427599053e-01,6.732596220841414736e-01,9.035565408478584137e-01,9.999999471821057195e-01,8.848514651224846927e-01,8.594633363937920212e-01,9.044412271856057117e-01,8.927843714427599053e-01
6.663432119972760859e-01,8.759297116681729056e-01,8.848514651224846927e-01,9.999999223506835788e-01,8.546576054238553821e-01,8.766730443783461446e-01,8.730366314318256382e-01,6.663432119972760859e-01,8.759297116681729056e-01,8.848514651224846927e-01,9.999999223506835788e-01,8.546576054238553821e-01,8.766730443783461446e-01,8.730366314318256382e-01
6.762645636710242769e-01,8.578624506873375744e-01,8.594633363937920212e-01,8.546576054238553821e-01,9.999999645052392028e-01,8.627999361177828286e-01,8.587664472872655885e-01,6.762645636710242769e-01,8.578624506873375744e-01,8.594633363937920212e-01,8.546576054238553821e-01,9.999999645052392028e-01,8.627999361177828286e-01,8.587664472872655885e-01
6.961182287297632554e-01,9.085050923402678835e-01,9.044412271856057117e-01,8.766730443783461446e-01,8.627999361177828286e-01,1.000000000000000000e+00,8.955694535969548342e-01,6.961182287297632554e-01,9.085050923402678835e-01,9.044412271856057117e-01,8.766730443783461446e-01,8.627999361177828286e-01,1.000000000000000000e+00,8.955694535969548342e-01
6.964434588325129072e-01,9.046614636758493200e-01,8.927843714427599053e-01,8.730366314318256382e-01,8.587664472872655885e-01,8.955694535969548342e-01,1.000000000000000000e+00,6.964434588325129072e-01,9.046614636758493200e-01,8.927843714427599053e-01,8.730366314318256382e-01,8.587664472872655885e-01,8.955694535969548342e-01,1.000000000000000000e+00
9.999999731684828808e-01,7.064903142426025573e-01,6.732596220841414736e-01,6.663432119972760859e-01,6.762645636710242769e-01,6.961182287297632554e-01,6.964434588325129072e-01,9.999999731684828808e-01,7.064903142426025573e-01,6.732596220841414736e-01,6.663432119972760859e-01,6.762645636710242769e-01,6.961182287297632554e-01,6.964434588325129072e-01
7.064903142426025573e-01,9.999999608866786405e-01,9.035565408478584137e-01,8.759297116681729056e-01,8.578624506873375744e-01,9.085050923402678835e-01,9.046614636758493200e-01,7.064903142426025573e-01,9.999999608866786405e-01,9.035565408478584137e-01,8.759297116681729056e-01,8.578624506873375744e-01,9.085050923402678835e-01,9.046614636758493200e-01
6.732596220841414736e-01,9.035565408478584137e-01,9.999999471821057195e-01,8.848514651224846927e-01,8.594633363937920212e-01,9.044412271856057117e-01,8.927843714427599053e-01,6.732596220841414736e-01,9.035565408478584137e-01,9.999999471821057195e-01,8.848514651224846927e-01,8.594633363937920212e-01,9.044412271856057117e-01,8.927843714427599053e-01
6.663432119972760859e-01,8.759297116681729056e-01,8.848514651224846927e-01,9.999999223506835788e-01,8.546576054238553821e-01,8.766730443783461446e-01,8.730366314318256382e-01,6.663432119972760859e-01,8.759297116681729056e-01,8.848514651224846927e-01,9.999999223506835788e-01,8.546576054238553821e-01,8.766730443783461446e-01,8.730366314318256382e-01
6.762645636710242769e-01,8.578624506873375744e-01,8.594633363937920212e-01,8.546576054238553821e-01,9.999999645052392028e-01,8.627999361177828286e-01,8.587664472872655885e-01,6.762645636710242769e-01,8.578624506873375744e-01,8.594633363937920212e-01,8.546576054238553821e-01,9.999999645052392028e-01,8.627999361177828286e-01,8.587664472872655885e-01
6.961182287297632554e-01,9.085050923402678835e-01,9.044412271856057117e-01,8.766730443783461446e-01,8.627999361177828286e-01,1.000000000000000000e+00,8.955694535969548342e-01,6.961182287297632554e-01,9.085050923402678835e-01,9.044412271856057117e-01,8.766730443783461446e-01,8.627999361177828286e-01,1.000000000000000000e+00,8.955694535969548342e-01
6.964434588325129072e-01,9.046614636758493200e-01,8.927843714427599053e-01,8.730366314318256382e-01,8.587664472872655885e-01,8.955694535969548342e-01,1.000000000000000000e+00,6.964434588325129072e-01,9.046614636758493200e-01,8.927843714427599053e-01,8.730366314318256382e-01,8.587664472872655885e-01,8.955694535969548342e-01,1.000000000000000000e+00
