1.000000000000000000e+00,7.769008369623775501e-01,7.391339728151142818e-01,7.433035093405008231e-01,7.318302551430136971e-01,7.068214327657624807e-01,7.533400690944928035e-01,1.000000000000000000e+00,7.769008369623775501e-01,7.391339728151142818e-01,7.433035093405008231e-01,7.318302551430136971e-01,7.068214327657624807e-01,7.533400690944928035e-01
7.769008369623775501e-01,9.999999608866786405e-01,7.376658782802414382e-01,7.484612660563692010e-01,7.056112005456576242e-01,7.175299899901678158e-01,7.699862883783453738e-01,7.769008369623775501e-01,9.999999608866786405e-01,7.376658782802414382e-01,7.484612660563692010e-01,7.056112005456576242e-01,7.175299899901678158e-01,7.699862883783453738e-01
7.391339728151142818e-01,7.376658782802414382e-01,1.000000000000000000e+00,7.565168080022324215e-01,7.391922869118934258e-01,7.552536712148046893e-01,7.328847059381260465e-01,7.391339728151142818e-01,7.376658782802414382e-01,1.000000000000000000e+00,7.565168080022324215e-01,7.391922869118934258e-01,7.552536712148046893e-01,7.328847059381260465e-01
7.433035093405008231e-01,7.484612660563692010e-01,7.565168080022324215e-01,9.999999597527243766e-01,7.320457894255738562e-01,7.358427011020071129e-01,7.524963133890270051e-01,7.433035093405008231e-01,7.484612660563692010e-01,7.565168080022324215e-01,9.999999597527243766e-01,7.320457894255738562e-01,7.358427011020071129e-01,7.524963133890270051e-01
7.318302551430136971e-01,7.056112005456576242e-01,7.391922869118934258e-01,7.320457894255738562e-01,9.999999183951265858e-01,7.316805933549423990e-01,7.128415416579281239e-01,7.318302551430136971e-01,7.056112005456576242e-01,7.391922869118934258e-01,7.320457894255738562e-01,9.999999183951265858e-01,7.316805933549423990e-01,7.128415416579281239e-01
7.068214327657624807e-01,7.175299899901678158e-01,7.552536712148046893e-01,7.358427011020071129e-01,7.316805933549423990e-01,1.000000000000000000e+00,7.188174555166446655e-01,7.068214327657624807e-01,7.175299899901678158e-01,7.552536712148046893e-01,7.358427011020071129e-01,7.316805933549423990e-01,1.000000000000000000e+00,7.188174555166446655e-01
7.533400690944928035e-01,7.699862883783453738e-01,7.328847059381260465e-01,7.524963133890270051e-01,7.128415416579281239e-01,7.188174555166446655e-01,9.999999555049625677e-01,7.533400690944928035e-01,7.699862883783453738e-01,7.328847059381260465e-01,7.524963133890270051e-01,7.128415416579281239e-01,7.188174555166446655e-01,9.999999555049625677e-01
1.000000000000000000e+00,7.769008369623775501e-01,7.391339728151142818e-01,7.433035093405008231e-01,7.318302551430136971e-01,7.068214327657624807e-01,7.533400690944928035e-01,1.000000000000000000e+00,7.769008369623775501e-01,7.391339728151142818e-01,7.433035093405008231e-01,7.318302551430136971e-01,7.068214327657624807e-01,7.533400690944928035e-01
7.769008369623775501e-01,9.999999608866786405e-01,7.376658782802414382e-01,7.484612660563692010e-01,7.056112005456576242e-01,7.175299899901678158e-01,7.699862883783453738e-01,7.769008369623775501e-01,9.999999608866786405e-01,7.376658782802414382e-01,7.484612660563692010e-01,7.056112005456576242e-01,7.175299899901678158e-01,7.699862883783453738e-01
7.391339728151142818e-01,7.376658782802414382e-01,1.000000000000000000e+00,7.565168080022324215e-01,7.391922869118934258e-01,7.552536712148046893e-01,7.328847059381260465e-01,7.391339728151142818e-01,7.376658782802414382e-01,1.000000000000000000e+00,7.565168080022324215e-01,7.391922869118934258e-01,7.552536712148046893e-01,7.328847059381260465e-01
7.433035093405008231e-01,7.484612660563692010e-01,7.565168080022324215e-01,9.999999597527243766e-01,7.320457894255738562e-01,7.358427011020071129e-01,7.524963133890270051e-01,7.433035093405008231e-01,7.484612660563692010e-01,7.565168080022324215e-01,9.999999597527243766e-01,7.320457894255738562e-01,7.358427011020071129e-01,7.524963133890270051e-01
7.318302551430136971e-01,7.056112005456576242e-01,7.391922869118934258e-01,7.320457894255738562e-01,9.999999183951265858e-01,7.316805933549423990e-01,7.128415416579281239e-01,7.318302551430136971e-01,7.056112005456576242e-01,7.391922869118934258e-01,7.320457894255738562e-01,9.999999183951265858e-01,7.316805933549423990e-01,7.128415416579281239e-01
7.068214327657624807e-01,7.175299899901678158e-01,7.552536712148046893e-01,7.358427011020071129e-01,7.316805933549423990e-01,1.000000000000000000e+00,7.188174555166446655e-01,7.068214327657624807e-01,7.175299899901678158e-01,7.552536712148046893e-01,7.358427011020071129e-01,7.316805933549423990e-01,1.000000000000000000e+00,7.188174555166446655e-01
7.533400690944928035e-01,7.699862883783453738e-01,7.328847059381260465e-01,7.524963133890270051e-01,7.128415416579281239e-01,7.188174555166446655e-01,9.999999555049625677e-01,7.533400690944928035e-01,7.699862883783453738e-01,7.328847059381260465e-01,7.524963133890270051e-01,7.128415416579281239e-01,7.188174555166446655e-01,9.999999555049625677e-01
