1.000000000000000000e+00,7.314732605714052704e-01,7.508234096057555540e-01,6.908618251559635048e-01,6.559294749172661643e-01,5.840440671634055114e-01,6.749441287293299618e-01,3.905053181754343239e-01,4.306744384408844883e-01,3.924657831106626027e-01,3.471596805633567762e-01,4.326323259796972520e-01,3.755094512016006192e-01,3.772375233764722058e-01,5.617484166492572317e-01,6.600248464313906993e-01,6.597162436895831483e-01,6.647505303073093508e-01,5.733893552300008967e-01,5.926036599495931867e-01,6.386059763088229868e-01,2.791896005340426257e-01,3.304750132360195214e-01,3.163526900732668290e-01,3.191513295648628068e-01,3.047354762528922123e-01,3.188542399000418026e-01,3.478203081225297311e-01
7.314732605714052704e-01,9.999999810272522938e-01,7.261285326153343878e-01,6.663265523749927199e-01,6.700097344701897439e-01,6.005527202735829739e-01,6.649673328735351552e-01,3.774367754497761074e-01,4.087290295147684716e-01,3.773074883517800737e-01,3.366033951783461431e-01,4.136955084871538624e-01,3.633141601451537195e-01,3.664011710440246983e-01,5.483845587129270172e-01,6.172002674521664956e-01,6.205252132434851964e-01,6.423989665779262781e-01,5.938283682095416571e-01,5.786908786954435557e-01,6.388575355160632796e-01,2.663755009534650720e-01,3.093759958798742993e-01,3.024091372682907730e-01,3.044866120456687364e-01,2.895976296620021984e-01,3.020105374769823658e-01,3.274345629036794492e-01
7.508234096057555540e-01,7.261285326153343878e-01,9.999999787878232071e-01,7.168766840237590365e-01,6.812510158719893294e-01,5.952271283558361326e-01,6.508596748919790453e-01,4.027089043325536855e-01,4.479031478469919225e-01,4.161206544243513106e-01,3.886362371198902599e-01,4.457298913654871297e-01,4.097124932596982738e-01,4.028514035140571270e-01,5.448500958130735317e-01,6.304148942559137936e-01,6.575048111970431819e-01,6.508700087719546667e-01,5.672715030480497411e-01,5.718405624962205058e-01,6.500322096524592252e-01,3.149978809744395924e-01,3.529374484972090942e-01,3.533650605579612969e-01,3.575591567471498866e-01,3.249882861663149214e-01,3.510845291949900027e-01,3.761779338174423004e-01
6.908618251559635048e-01,6.663265523749927199e-01,7.168766840237590365e-01,1.000000000000000000e+00,6.646849951209857776e-01,5.825441218475481131e-01,6.222019483741662027e-01,3.563996300785190474e-01,3.898180938671456097e-01,3.722639646305851979e-01,3.252540630709144232e-01,3.917029295491226137e-01,3.491180354928067331e-01,3.532798484445468512e-01,5.622212233022414463e-01,6.285867290047979505e-01,6.334315799456833318e-01,6.451030227688763219e-01,5.683140550545944247e-01,5.724554844373573870e-01,6.310604238819463863e-01,2.742942975416396978e-01,3.141149651732507708e-01,3.056317670524192343e-01,3.172612202273582538e-01,2.872863075050531290e-01,3.141854395597060146e-01,3.386307023589144594e-01
6.559294749172661643e-01,6.700097344701897439e-01,6.812510158719893294e-01,6.646849951209857776e-01,1.000000000000000000e+00,6.170566031795872153e-01,6.279481190672894231e-01,3.096424495080257744e-01,3.507661633008146707e-01,3.286579955140641607e-01,2.852849273856372658e-01,3.409277076629808612e-01,3.185383740851103207e-01,3.193460312945837209e-01,5.776026273892865825e-01,6.157708298459969587e-01,6.232572048652378349e-01,6.245604412918248638e-01,5.801033600992020478e-01,5.757107199054540825e-01,6.693687140068653729e-01,2.410967892237830812e-01,2.637436058893081192e-01,2.689464800091253549e-01,2.689132402009737355e-01,2.434515895648837747e-01,2.658218603422105586e-01,2.869576999925659289e-01
5.840440671634055114e-01,6.005527202735829739e-01,5.952271283558361326e-01,5.825441218475481131e-01,6.170566031795872153e-01,9.999999835691185668e-01,6.047506787352128210e-01,3.183223774599761580e-01,3.549924526540247927e-01,3.348147043730458350e-01,3.136621498998887203e-01,3.431240099652259623e-01,3.352348564972185141e-01,3.244964463722277426e-01,5.664252736334157712e-01,5.647180861944639529e-01,5.471095490870836464e-01,5.766429873254397265e-01,5.310923457386599322e-01,5.569296344470238136e-01,6.069374843459605096e-01,2.587738582168300772e-01,2.832263753691047770e-01,2.822259207310330309e-01,2.930904518365151645e-01,2.597685750427318752e-01,2.820330311365926157e-01,2.922741676774991415e-01
6.749441287293299618e-01,6.649673328735351552e-01,6.508596748919790453e-01,6.222019483741662027e-01,6.279481190672894231e-01,6.047506787352128210e-01,9.999999731684828808e-01,4.572416724242358010e-01,4.904880989978633310e-01,4.594403358216057054e-01,4.104699457654599204e-01,4.852779824487085669e-01,4.402063948048724473e-01,4.444186503063446425e-01,6.244571369084221946e-01,6.346707369352309058e-01,6.378289877201708258e-01,6.078251824479249388e-01,5.982569121400671541e-01,6.323261991702284757e-01,6.662073051206692798e-01,3.542389663101758179e-01,4.079448500356918639e-01,3.884571248282217004e-01,3.980615434097876104e-01,3.837232780192109671e-01,3.901747864695742085e-01,4.015426608819528398e-01
3.905053181754343239e-01,3.774367754497761074e-01,4.027089043325536855e-01,3.563996300785190474e-01,3.096424495080257744e-01,3.183223774599761580e-01,4.572416724242358010e-01,1.000000000000000000e+00,7.996293892310308848e-01,8.388607309400587519e-01,7.774835984539965050e-01,8.312411069343796921e-01,7.887254663494794871e-01,8.226674960398352443e-01,3.139140390718964113e-01,3.186400066593894076e-01,3.760586888854923204e-01,2.847381814553242574e-01,2.645908416148825548e-01,3.025863381075628022e-01,3.722145707918984581e-01,7.266817532996769913e-01,7.891559278089387286e-01,7.573533000444470087e-01,7.587975571817320297e-01,7.543480859736663158e-01,7.656170554950302298e-01,7.631843703999037221e-01
4.306744384408844883e-01,4.087290295147684716e-01,4.479031478469919225e-01,3.898180938671456097e-01,3.507661633008146707e-01,3.549924526540247927e-01,4.904880989978633310e-01,7.996293892310308848e-01,9.999999685372573666e-01,7.967656483682838964e-01,7.450067987569337635e-01,7.890278490722921756e-01,7.772636305860063377e-01,7.643965783693658089e-01,3.522247322361459210e-01,3.749094658280568426e-01,4.149318874945178703e-01,3.233239472018416549e-01,3.037310346470891709e-01,3.584526708422797192e-01,4.102981263195645267e-01,6.879532924605177291e-01,7.552467707969030553e-01,7.271775785809351245e-01,7.289100522438479723e-01,7.206032575617398184e-01,7.125274400573156086e-01,7.443761262353225661e-01
3.924657831106626027e-01,3.773074883517800737e-01,4.161206544243513106e-01,3.722639646305851979e-01,3.286579955140641607e-01,3.348147043730458350e-01,4.594403358216057054e-01,8.388607309400587519e-01,7.967656483682838964e-01,9.999999749014139017e-01,7.891944936882930861e-01,8.141852947926033757e-01,8.021333868880404783e-01,8.246866191581342376e-01,3.515379556260485594e-01,3.562729344416947774e-01,4.077592705264481143e-01,3.105278378553358865e-01,2.952961359747985348e-01,3.391484754733057327e-01,4.055573098925592812e-01,7.519262907414768771e-01,7.972132436001881928e-01,7.795939863475551679e-01,7.787210201921643815e-01,7.612006815368417278e-01,7.653356115301847007e-01,7.801361756162032979e-01
