1.000000000000000000e+00,9.635057254040527708e-01,9.580050494059673127e-01,9.585591962635293672e-01,9.600174484430201716e-01,9.649276786668929962e-01,9.637173580256870320e-01
9.635057254040527708e-01,1.000000000000000000e+00,9.674083750391442305e-01,9.622204335674939824e-01,9.653712152922828693e-01,9.657786885665134990e-01,9.678646365567871168e-01
9.580050494059673127e-01,9.674083750391442305e-01,9.999999731684828808e-01,9.607442905781652387e-01,9.549210692981443538e-01,9.556543143956430786e-01,9.612321420397111904e-01
9.585591962635293672e-01,9.622204335674939824e-01,9.607442905781652387e-01,9.999999905136262024e-01,9.532416055292118884e-01,9.614620439951065967e-01,9.623066170685210530e-01
9.600174484430201716e-01,9.653712152922828693e-01,9.549210692981443538e-01,9.532416055292118884e-01,9.999999905136262024e-01,9.658837467026042400e-01,9.655499137934617782e-01
9.649276786668929962e-01,9.657786885665134990e-01,9.556543143956430786e-01,9.614620439951065967e-01,9.658837467026042400e-01,1.000000000000000000e+00,9.687443092281013968e-01
9.637173580256870320e-01,9.678646365567871168e-01,9.612321420397111904e-01,9.623066170685210530e-01,9.655499137934617782e-01,9.687443092281013968e-01,1.000000000000000000e+00
