9.999999835691185668e-01,5.655446969727273565e-01,5.208134855928172602e-01,5.191368680065069352e-01,5.715522519127353984e-01,5.212364096070796204e-01,5.419100272276179409e-01
5.655446969727273565e-01,1.000000000000000000e+00,6.676718266876691121e-01,6.195968888860312607e-01,6.118709446020567100e-01,5.782867200537542551e-01,4.168791075788850220e-01
5.208134855928172602e-01,6.676718266876691121e-01,9.999999905136262024e-01,5.917234558758570628e-01,6.654455572073939562e-01,4.718297927450524343e-01,5.242168035199541443e-01
5.191368680065069352e-01,6.195968888860312607e-01,5.917234558758570628e-01,9.999999865842414959e-01,4.189908921539693409e-01,5.240968663628102764e-01,4.143385476270650125e-01
5.715522519127353984e-01,6.118709446020567100e-01,6.654455572073939562e-01,4.189908921539693409e-01,1.000000000000000000e+00,4.992811423740809995e-01,5.177425637173518336e-01
5.212364096070796204e-01,5.782867200537542551e-01,4.718297927450524343e-01,5.240968663628102764e-01,4.992811423740809995e-01,1.000000000000000000e+00,3.887463842510954781e-01
5.419100272276179409e-01,4.168791075788850220e-01,5.242168035199541443e-01,4.143385476270650125e-01,5.177425637173518336e-01,3.887463842510954781e-01,1.000000000000000000e+00
